business_id,business_name,business_age_years,industry,location_tier,num_employees,gst_filing_rate,avg_monthly_revenue,revenue_growth_6m,cash_flow_volatility,upi_txn_volume_monthly,vendor_payment_delay_days,utility_payment_ontime_rate,bank_balance_avg,loan_amount,loan_tenure_months,interest_rate,previous_loans_count,previous_default_count,default
7296a78a,Saini PLC,8,Manufacturing,Tier2,92,0.7843519937711645,1664355.0187300206,-0.25640910171685105,0.4891727172304297,1704,45,0.7381986884174638,1768953.0983459926,951873,12,21.81350528107491,3,1,1
9aac65d7,"Dasgupta, Walla and Dasgupta",17,Services,Tier3,11,0.923068896931369,2247743.7034954363,0.5786282562320586,0.46304569484166247,2141,3,0.5621340064281314,712401.6308017713,1365713,36,14.052452768433259,0,2,1
ae68788c,"Warrior, Hari and Ben",8,Manufacturing,Tier1,139,0.9118767394027054,3873087.82899152,-0.3547048711574988,0.22657234436787527,4115,82,0.9007249092861215,50035.05473073802,2631510,36,9.160175527013699,3,1,0
33419a1a,Rajagopal-Sabharwal,7,Food,Tier2,85,0.984599855492903,3145692.3785818983,0.06773648702827029,0.37513684021528915,3377,61,0.759584427579196,1963730.6137148521,4802601,24,19.28263345252354,0,1,0
42eddb0e,Virk-Lalla,7,Technology,Tier2,85,0.6584549177563752,1574725.4914195898,0.025080317141861874,0.21368248917949967,638,24,0.5460440956246706,1723702.6358096157,246397,24,9.100689964033023,4,2,0
3431b0dd,Thakur-Krishnamurthy,3,Technology,Tier1,135,0.8815326067692586,1961704.476502111,-0.03998104178492379,0.7118510904821653,1888,62,0.939855043793067,1249133.9073214633,725516,48,17.06812443791515,1,2,1
ae3c02f5,Borra-Dhawan,1,Services,Tier2,17,0.5990971956891293,1563644.7292485703,0.3819838535767095,0.22912276948972454,2321,69,0.7485040002903111,34690.20746071427,1054553,24,10.656236266933863,0,2,1
f030dc66,"Sarkar, Joshi and Nazareth",4,Services,Tier1,48,0.5956197144992226,2994112.3280219277,0.3453502883125159,0.6050779943465435,1133,12,0.6970183019544478,463154.95377786027,2164258,60,18.89766308542356,1,2,0
4fe5d079,"Tank, Contractor and Dua",5,Food,Tier3,142,0.4773438551310013,1696491.4393738566,0.5052249235299403,0.3016467509609769,2391,85,0.4206925518591803,909579.2770718909,291478,60,22.33691048896441,1,0,1
1b56fddc,"Madan, Brahmbhatt and Loyal",1,Construction,Tier2,191,0.8727661009134609,3642203.5891765472,-0.004512473813077844,0.6412839763309944,396,3,0.9458812030963675,1259888.9972603768,4297991,48,23.314338988093493,0,1,0
4877a2e0,Upadhyay Ltd,15,Services,Tier2,192,0.9900705740694609,2919946.434989444,0.16417952792945967,0.5364094630292081,173,1,0.9713643496188269,1419227.4883178798,247053,24,16.680533445932554,2,2,1
d61fe205,"Kibe, Chander and Sama",5,Technology,Tier2,97,0.4794392098430805,771247.7281501695,0.4923070473421206,0.43109476848744793,3093,66,0.7375591767026823,1578662.668625025,4327191,48,16.756907683126812,3,1,0
a95d3e25,Sen LLC,13,Manufacturing,Tier2,75,0.3392921116147506,1585829.662465418,0.5938480628553844,0.6557007500694243,2057,29,0.6655080121687345,1115765.242117161,4368119,12,9.093325225803804,4,0,0
9c0900fd,Oommen Inc,8,Retail,Tier2,193,0.8708797061933051,1146164.837455271,0.5692943623653549,0.4241498644474062,3970,3,0.6157390396028142,1315805.0214242477,2650839,24,20.43308021462299,1,2,0
7c224b2f,"Balasubramanian, Deo and Bumb",8,Manufacturing,Tier1,162,0.7341610367743292,1982050.4021298524,0.31784387126873415,0.7892335423175295,3213,47,0.5608287895216214,1624372.969448574,1256250,24,23.32123044069531,2,0,0
0c458d01,"Jha, Shah and Barman",5,Construction,Tier2,137,0.971789160385703,2604121.226736347,-0.2567724421898204,0.7066386124117393,4719,42,0.7447176026825237,1442484.2075583008,4536328,24,15.292628919218917,1,1,0
d7c390da,"Badami, Tella and Singh",9,Retail,Tier1,77,0.4765674533538665,2558476.143556344,-0.3768139882069734,0.536575095061773,1190,44,0.47685703180873923,1910076.541091346,4007508,24,20.802227502120072,2,0,1
236415e6,Lad PLC,1,Manufacturing,Tier2,128,0.34971936060089676,3784892.1989882807,0.4252183564029418,0.8393546143273972,4869,12,0.9515041649470841,1750545.341792196,3067246,60,20.860575598920658,4,1,1
3569bc82,Kapoor Group,4,Manufacturing,Tier1,37,0.644709582606551,986400.7248284613,0.4409420244918254,0.7959756393212499,2732,46,0.5055752428346925,347028.9428128935,3311998,48,20.678363280074663,2,1,0
e66a7834,Wali Group,3,Food,Tier2,30,0.3598262160756032,4735040.505022362,0.34636090826346955,0.5286554551584493,3514,27,0.8473079574061104,1895364.0621669905,471799,60,20.259554979181253,4,1,0
109891d8,Sarraf-Salvi,2,Construction,Tier1,169,0.4832530007718952,1747083.2790667347,-0.1200765140007799,0.11160292433071775,4482,36,0.584132663421191,416310.2252035778,4622036,48,11.833999418440733,3,1,1
e1f6c4f1,"D’Alia, Jhaveri and Saha",8,Technology,Tier3,173,0.3881845025734178,1536231.7922348857,0.23981785959852664,0.5593967169793196,4582,27,0.535642646607207,1982614.9335458588,1658217,12,20.147085487528145,2,1,0
76062e21,Luthra Ltd,9,Food,Tier2,47,0.4568925257620551,3441633.961992088,-0.0837515581847258,0.3697312906042569,3431,26,0.7347215076128679,1405645.788580013,3042663,24,10.73812840771121,1,2,1
b4f4eed5,Datta LLC,2,Retail,Tier2,135,0.3743012569749743,4037307.3119811593,0.050648246100924665,0.5361016485233607,4725,88,0.8590749886957031,1258787.7899552265,3078194,36,19.543797064580694,3,2,1
600a00af,"Hayre, Ahluwalia and Kapur",14,Technology,Tier3,142,0.9677341995990998,1923435.2358275843,-0.017564915019489535,0.6324174144478341,1718,29,0.8360420013641887,655402.3247667801,3282492,60,8.554851211235341,1,0,0
ab2192e2,Johal and Sons,14,Food,Tier2,48,0.4949938994148148,3746892.525725187,0.5136400867900556,0.6303547173655757,2517,5,0.5402538105383246,274883.974583632,4542028,36,22.741788091602654,1,0,0
bceb4dbc,Jayaraman-Chaudhary,4,Construction,Tier3,134,0.6107283101947958,4424492.9828734705,-0.16584266925612445,0.6561716391662012,3266,8,0.5983014101617605,261084.30273424688,2759176,12,21.324526582800676,3,2,1
6a657283,Master-Hayer,6,Services,Tier1,34,0.9290282653439557,3845678.1427744394,0.17761090457375017,0.6613417625405134,4594,5,0.9212993098002257,1734484.633254479,2884788,36,19.08593364129988,3,1,1
242127de,"Ganguly, Chhabra and Bala",11,Services,Tier2,101,0.774125111573032,219272.6035756233,-0.03901847096614086,0.14835327684215374,2683,28,0.8339462467098449,870559.2739372789,113555,12,9.964250575581197,4,1,0
0188515a,"Koshy, Chadha and Jain",3,Retail,Tier2,46,0.732626236393242,4145476.1112626316,0.2630711119142257,0.22254109741156425,286,86,0.8276163432115373,1124105.1951576064,1775901,60,21.287322549169406,2,2,1
ba6263ee,"Mallick, Sachar and Halder",8,Services,Tier3,187,0.793894233252586,3883680.7443491183,0.16456314117747495,0.6174869040881158,4931,69,0.5613430457991346,1864353.8541983608,293388,12,22.065194123108,4,1,0
229d561a,"Pal, Batra and Acharya",3,Food,Tier1,70,0.8801755799737672,3362986.678858271,0.5239776813659405,0.417355149857933,434,85,0.8752025846046614,518155.8625717988,3778920,60,19.163810954614007,0,0,0
14e85234,"Mammen, Ranganathan and Bakshi",14,Retail,Tier3,136,0.9143684874962326,3812110.974485122,-0.29838784829878684,0.7365664807751872,2633,65,0.6150506772594627,1530235.5960000316,2832083,60,23.62624282865498,0,1,0
ef530deb,Mann Inc,13,Technology,Tier2,24,0.7498477694655186,4898155.709368098,-0.17935916024323661,0.16241835403654892,4958,52,0.640834312095586,946224.8760580618,4398450,36,9.939630211087975,4,1,1
20d80e06,"Nagi, Sen and Nair",13,Construction,Tier3,67,0.9230050922858404,2184008.7947008307,0.36634796383105583,0.22237069497848538,4353,69,0.5725366534004357,433381.77164708363,4392240,48,19.484068519866568,4,0,1
9aa2dcf2,Memon-Sampath,2,Retail,Tier2,4,0.6747782691978338,382755.01302525913,-0.031213160105156623,0.5526181781928257,4663,4,0.4728341482235452,1707413.6443550112,718027,48,16.634338537089285,2,0,0
8c30b885,Dhaliwal LLC,13,Technology,Tier1,1,0.4941035993878964,2331405.3496571975,-0.2342162137712761,0.5006732173411088,3217,19,0.6522361377974788,1363098.8551650033,4749861,48,10.756894996566906,3,2,0
a9ba6669,Doshi-Bhardwaj,19,Retail,Tier3,34,0.9160536962186909,279846.59418568725,0.10332125924538771,0.2897574385790209,4637,11,0.41016370115342116,198894.14832801142,1814145,24,18.705418755790813,0,1,0
07b8d2ea,"Naik, Kala and Thaker",6,Manufacturing,Tier3,109,0.6790309791891609,1506539.5200378827,0.2521420616113862,0.4175089191546426,2950,7,0.6735461436563559,1088096.8186250743,4183885,36,20.892687489464794,3,0,0
5c91edc6,"Bahri, Mallick and Chokshi",16,Manufacturing,Tier2,9,0.9342963112970639,2955054.969393957,-0.35517328584650143,0.08148315025098776,2322,57,0.8350038628618918,1705010.0658645872,1023832,12,11.053597737688394,1,0,0
d14ea56b,Mahajan Ltd,2,Retail,Tier1,63,0.32811746976540684,1582633.3199844738,-0.10837811063255531,0.08333429719493671,3989,48,0.9764470196586851,143200.2683608683,2261948,48,20.799106013434738,1,0,0
2ccd8181,"Amble, Ramakrishnan and Aurora",8,Services,Tier1,10,0.5782610260788648,3442706.467252216,0.40942253769604287,0.13543430254238448,3437,63,0.44716788673962005,838386.846478836,4567000,36,9.941044651380434,3,0,0
59fb5182,Anand-Merchant,17,Manufacturing,Tier2,138,0.9634635128537277,4118832.3220443195,0.12024456661019423,0.5691132078805045,2668,49,0.5687744225052971,1612376.7963283646,3243222,24,17.666701721130135,1,0,0
d5c7d29a,Sachar-Kashyap,2,Construction,Tier1,178,0.4747550649308119,2131173.9374337075,-0.36462078482668003,0.8273447731518382,940,38,0.6964786309670201,1718130.9874193147,3610981,36,20.876286696287178,0,0,0
8cd40b83,Murty PLC,10,Technology,Tier2,44,0.9590753722269447,4505682.858900367,-0.11804899472529917,0.2842009603336175,2347,39,0.5022327692211498,1552971.924905887,455853,12,10.762330929216368,0,2,0
0ab0b3e1,Rana and Sons,16,Food,Tier2,118,0.9677317227904749,445202.71018448105,0.23914065597942136,0.08054584675107822,1693,30,0.47009711324578285,618362.0543028465,1890413,48,17.358545968075333,1,1,1
f2d67abf,Gera and Sons,6,Manufacturing,Tier3,176,0.9174996199581027,4208560.162792226,-0.20064053042197527,0.6877643918470813,887,2,0.6713908632703303,1018789.8256518034,1598637,12,15.085612315954915,0,1,0
6e265f6a,Dara-Golla,2,Retail,Tier1,6,0.6945676315653091,4151437.0699245296,0.4273914062194143,0.8198170151045598,2524,82,0.7484383173353241,1485143.1735633109,4157908,24,17.91276850128402,1,1,0
354f4124,Chacko PLC,2,Services,Tier2,121,0.7528576143564469,1643869.7868174862,0.2765759070836642,0.17435550673679157,821,71,0.8921246359278173,313649.628361457,3630866,12,15.075436356354455,2,1,1
a9ff377c,Mahal-Anand,13,Food,Tier2,152,0.9087318989149085,1528640.1762668442,0.07137906094779312,0.3971729263463601,3237,29,0.9986820530765073,1194045.548882258,4405759,24,12.389133968292622,2,1,0
f9c18449,Solanki-Vohra,15,Technology,Tier2,95,0.8431279576724291,1560220.1567098876,0.5156237810667849,0.1928631565311843,3871,28,0.8645624679923108,1443543.7131658539,4658553,12,12.434068934908808,3,1,0
28545bed,Choudhary-Sahni,2,Technology,Tier2,111,0.7410656946187881,4066398.876104834,-0.008199229075338321,0.14572168754842868,2851,69,0.5328042711797921,1701483.8200285092,293730,24,21.9028528989762,1,1,1
2879dee3,Roy-Sidhu,7,Manufacturing,Tier2,186,0.9875815855094918,4166684.7636704654,-0.16492658943591476,0.633351684626937,4980,55,0.8487868412567485,232226.73047501946,1133422,36,10.925041928273396,2,2,1
ad98e041,Bakshi LLC,3,Technology,Tier2,105,0.7799736454335858,1682126.1711969546,0.26140299252670085,0.9207828285603181,682,65,0.7222921745914495,666052.6422391731,3606004,36,10.408270893806584,2,0,1
1dd5ffe3,Naik and Sons,8,Technology,Tier3,64,0.9828373947134328,2983322.219850086,0.1732951874701485,0.660349063058686,2259,86,0.6704857454220634,1087891.3588790759,4985935,36,10.004726727434663,0,0,0
0c9eb09a,Bhattacharyya and Sons,14,Services,Tier2,184,0.3401719322249635,737719.4857302498,-0.06475209906877488,0.9363331965268563,2988,62,0.9614370963443618,1405103.2308299355,126606,36,9.649398878382952,3,0,1
449e9073,Kaur-Shah,7,Services,Tier3,140,0.3972722595195487,2370454.7544910596,-0.056335438676022864,0.4409557484632622,2494,29,0.8212555521517969,1462772.228094592,4815981,12,8.72462893123318,3,2,0
2749f622,Madan PLC,7,Services,Tier3,163,0.6160211922003433,4994024.611734915,-0.0017896913658982383,0.858082809944624,2319,52,0.8090158441263748,513985.75620459777,4488974,60,10.986290457454226,2,0,1
48d59f4f,Nori and Sons,1,Retail,Tier3,71,0.5694156226190206,836253.7811459219,-0.10886143252063074,0.2345758021996741,2451,45,0.4070535788365601,37614.45791420265,2169943,24,11.487275241001933,2,2,1
ed216724,Banerjee-Savant,17,Technology,Tier1,104,0.8479143889499194,4740435.067802292,0.31024140636092246,0.15611393030971377,1893,8,0.9190428948278698,1390695.7862315173,1302788,24,12.68072293404974,3,2,1
84c8d275,Agarwal PLC,9,Technology,Tier2,89,0.4124298185284426,4130060.873726789,0.2513584050512053,0.6822680458211926,1725,6,0.8759802864461866,1819161.311806146,1318203,60,10.422611942132477,0,2,0
8a9f0f09,Saha-Koshy,13,Technology,Tier2,6,0.983266625378042,4862462.522184036,0.04077765254639265,0.3842674977763722,1908,62,0.5793651267582656,1597058.919755844,1536929,24,9.959415735764495,4,2,0
51265933,"Shan, Balasubramanian and Bose",19,Construction,Tier1,193,0.5205461126826398,938914.8650221385,-0.0021453242207628564,0.3359188424723914,228,46,0.5752680475039652,1248707.545094612,2863541,24,16.89288924835241,0,0,1
ae8f8927,"Gala, Hayre and Mahal",19,Services,Tier2,110,0.6002465954181115,1106916.527694653,-0.03494873064029491,0.6541525201978923,4765,43,0.43208707603114005,1955365.1766976847,1224342,36,19.63963986208104,4,1,1
8c82dcc6,Dugar Inc,17,Food,Tier1,188,0.492321522708016,133492.5495875505,-0.11653167860774649,0.35013563759253924,939,48,0.43051385423720634,871902.3884077672,1033318,24,18.26790124918186,3,0,1
19839ca6,Iyer PLC,10,Manufacturing,Tier2,112,0.705554532128583,3637273.9739322476,-0.31430333684294065,0.5653023550236692,1317,78,0.8011567080770088,1054849.0044663113,4982047,24,17.128948718898563,3,2,1
021b3baf,"Konda, Bobal and Lal",10,Food,Tier2,196,0.34104009029580873,3238268.732509119,-0.13179531447749948,0.3195095956351739,1313,78,0.5117425677446676,34450.66027718066,3930111,48,15.328738468247451,3,2,1
626f199d,Bahl-Kumar,4,Retail,Tier2,157,0.40477425389931415,931423.9197074239,-0.07879865130693497,0.7553818293901262,230,84,0.9541287099031304,1892443.2120390867,4000092,24,18.326693845639788,1,2,1
869eed47,"Kalla, Chandran and Iyer",8,Retail,Tier3,166,0.8220583923931069,3966167.579433256,0.14768400626534328,0.33114950644578384,204,61,0.9054426568149715,1170859.843315549,3252719,60,22.47893494628395,1,0,0
39e4bc22,Iyengar and Sons,18,Technology,Tier2,150,0.4305504083833627,1531017.7553520408,0.3737885090780497,0.5314947300465981,4604,58,0.6093310960193102,787691.9679721836,537539,24,18.22498553295066,1,1,0
83579d05,Murty LLC,14,Food,Tier2,127,0.46486011608966393,718228.0681866441,-0.004297855165968367,0.07085847532731057,4111,77,0.6280411310874613,98683.02841593583,371297,60,9.443346770917985,3,0,0
2b55acfe,"Gade, Grover and Sodhi",18,Technology,Tier2,136,0.8550875650073864,2141685.1918457733,0.5447569058520918,0.7625577050225535,2889,74,0.5963659365128684,731213.9380095449,1169392,24,17.341492768854962,2,2,0
01392bf2,"Bhattacharyya, Gade and Batta",14,Construction,Tier3,63,0.3653108248500775,500300.74971293757,0.4273499634411624,0.6083039973397785,2329,74,0.4554369479150556,17160.222334550792,1578764,60,16.62532410011017,3,1,1
e9716acb,Dayal Inc,15,Retail,Tier2,141,0.6062316759395886,1353056.098552571,0.5848018478837451,0.22301336029360608,3998,83,0.4188580945901308,655426.9246162954,134664,24,15.50636033649304,4,2,1
4d745a77,Bajwa-Sha,4,Retail,Tier2,155,0.31614437089805886,1888100.1242153635,0.4762030410414817,0.2438360384819226,3938,12,0.6712798950039385,1903395.2988963642,2568679,24,17.316327305048887,0,1,1
d5e4321e,Keer Inc,13,Food,Tier1,146,0.5427651795225327,4266727.663845042,0.21672594930937916,0.28624362665433983,1602,29,0.9658240686948967,316992.05481848895,2684096,48,18.925573773484228,4,1,1
0436978f,Wali LLC,8,Retail,Tier2,18,0.7892869818275281,3973116.269401446,0.19847928781671886,0.5688770941360056,9,83,0.9503495924914811,1095368.1070879705,2919197,48,9.077531443015667,0,2,0
2fd42888,Grover-Savant,18,Construction,Tier1,77,0.3630722958020598,2241633.7144655604,-0.270473873245783,0.5434846997837206,284,42,0.8859032446728187,381368.46700879507,2097379,24,15.94311385688377,4,0,0
8ae96490,"Din, Pathak and Cherian",12,Construction,Tier3,190,0.9218342387451319,3636646.5358743183,0.3223992488915677,0.2964773476777004,3024,50,0.7771569564658029,1568924.4693132606,1086868,48,21.167034513099406,0,0,1
62e2b73c,Narayanan-Das,14,Construction,Tier3,142,0.9366493300585013,2864815.6990860747,0.20020685759267132,0.6746560627793032,2369,7,0.9137334440148693,1129171.6364049176,1449958,12,16.72704664778263,2,1,0
5d438442,"Narayanan, Parmer and Dave",2,Manufacturing,Tier3,139,0.3734932625875945,1737167.182636437,0.10693210339598469,0.850137049340358,131,36,0.7090411106389385,412449.6765210363,4709290,12,9.55179573752461,0,2,1
aa1d383c,Srinivasan-Sodhi,18,Construction,Tier3,103,0.9935127054630437,3643078.0003016596,0.2932868725572886,0.08916392988818461,4404,89,0.508096079812379,1733820.1834953178,910471,36,20.51358486198948,3,2,1
37a8eecd,Talwar-Deol,2,Construction,Tier2,117,0.5082706873768422,3433320.814608571,0.04404784283799368,0.4254769740404133,2801,63,0.8105022086735392,1570207.3278386386,3499850,36,23.090639139638732,4,2,1
1a675b3e,"Anand, Goda and Mahajan",11,Manufacturing,Tier3,17,0.3588711697921242,3114517.48885833,0.12385966240828616,0.5841681066903289,4831,38,0.9523876211070972,1903089.6455568506,2946310,12,21.703581348989577,1,0,0
acf7dc61,"Narang, Kalita and Mangal",9,Technology,Tier2,179,0.30354698014808357,3108879.8291640906,-0.0016476951967436815,0.5777916831832994,3254,7,0.41176305844344807,11250.103856342643,455419,36,14.119816393243308,2,1,1
80b7a5db,Buch-Sule,12,Services,Tier2,14,0.5859660270347038,3430760.862018535,0.3173708933706898,0.06758181229055968,3906,61,0.5508664313247584,919662.7249221877,496362,24,16.789769499624477,4,2,1
459478f3,"Batra, Mandal and Subramanian",17,Retail,Tier1,57,0.7408669899942824,1953500.2875805642,0.47661097054788815,0.2395094592637445,4590,81,0.5592629147627629,1999684.1879908643,4511512,24,17.66533842363782,2,0,0
de199f81,Buch-Butala,15,Construction,Tier1,93,0.5325254749323193,4351925.284585127,0.4408449391326026,0.10564764918090938,4537,38,0.45942372316975655,1624263.9547739022,3798389,36,19.594878088094447,1,0,0
20848153,Oommen-Balasubramanian,17,Retail,Tier2,134,0.8857021558322358,853423.835207481,0.3860252720494688,0.5620685652949406,3706,13,0.5352965328391296,1664259.4023962806,4087141,12,18.824066271456033,1,0,0
338cb97f,Swamy-Yohannan,18,Food,Tier2,114,0.8016243928955351,4425233.043033812,-0.3862122954554491,0.6308508989025204,487,51,0.6303892467468513,1246053.6008253724,3055401,60,11.585607731808171,1,2,1
e7748052,Narasimhan-Dara,6,Retail,Tier1,185,0.5451130723776229,1744295.1230083723,0.5118804638774593,0.19376794708112982,3044,81,0.9639012549089945,1428670.307645643,4006051,24,21.567095041345425,1,1,1
f0838735,Nagy and Sons,17,Technology,Tier3,132,0.8140167666260232,668906.4972626815,-0.12512427927660608,0.3497100074078653,4415,56,0.9161594614760779,1612599.25497938,3346280,48,21.662327095032126,1,2,1
5af36e80,"Mukherjee, Bora and Kari",18,Manufacturing,Tier1,139,0.9583414158784749,3020135.643261693,0.48797394296337593,0.34682336903841887,1512,20,0.9676037345575701,193638.48870788128,4444816,60,14.76744939046618,3,0,0
585736b1,Nanda LLC,8,Retail,Tier1,109,0.36516719898011196,1911134.011898506,-0.2030318969106235,0.7878220984308051,3173,22,0.47234306603340354,1388235.3613853522,1601549,48,10.529177837744038,0,0,0
80267f91,Sundaram Inc,9,Retail,Tier3,119,0.5142727721103317,4086723.6491624205,0.03964575142473725,0.22519346407621998,943,3,0.416829076971554,1632662.1190651504,3634304,24,17.93278456700919,1,1,0
9bd04dbd,Lata-Balakrishnan,6,Retail,Tier2,92,0.6243281573816852,2182388.0692173983,0.3493987943269137,0.5434827091930926,21,73,0.465929898646663,91322.91749333324,197813,36,14.037528883023665,4,0,0
dfc7f920,Parmer-Bhatnagar,5,Services,Tier3,11,0.648593089428338,3359384.501532444,0.24027894527717253,0.7546419612507959,4547,42,0.9485773809115763,601135.8292485591,3261446,48,19.99155474507403,4,0,0
0bc27296,"Halder, Sandhu and Chacko",12,Services,Tier2,99,0.6795369514202515,1575877.0480488862,0.015921938029429872,0.7966203736073431,4379,10,0.4944931831213304,654783.1156068562,1093920,12,13.392685129190774,1,0,0
7879c8eb,"Dutt, Palla and Gulati",11,Food,Tier3,8,0.510438834577054,1086789.2563754334,0.27862385674027834,0.6499094848562597,3947,83,0.7435820239435149,1710618.9666092943,3029520,48,12.576488775348139,2,1,1
77392f39,"Gill, Sant and Sankaran",1,Manufacturing,Tier2,114,0.7670817521876443,1970842.7031966778,0.14894951004663948,0.31957497703569454,4552,18,0.5365494219164572,1562899.2652977658,2064980,12,21.949510759429202,1,0,0
fd7ee3a3,"Uppal, Sachar and Seshadri",11,Retail,Tier1,187,0.7515591524708807,3053698.781282046,-0.12426369336446774,0.7907419173459705,2718,64,0.4123812549500797,1316278.7271218582,2274342,60,18.0452183011437,3,2,0
e5690b30,Dara-Dhar,19,Retail,Tier2,149,0.7044750543901297,3301886.3590961914,0.24632944549713975,0.7179494243901139,4706,1,0.45077280528554664,1611399.1298773086,2214285,60,9.832870471908185,0,0,0
70a222c3,Varma and Sons,9,Retail,Tier1,65,0.3796332051976136,2912122.993225191,-0.19575291365547665,0.6840222204463423,3890,48,0.8258782137798479,912325.104308841,1857190,36,19.185124132355828,4,0,0
9c68b94f,Lalla-Muni,2,Retail,Tier3,93,0.6338775237671611,4940875.807189339,0.29398828425916546,0.11060185899650646,3622,68,0.5094198712080035,1751012.3747012008,1203829,12,20.16737004672023,1,0,0
50b0b6c1,Bhandari-Banik,12,Services,Tier1,152,0.5493588212425629,3470896.4231510684,-0.3968891223767572,0.08893839258639458,1038,33,0.5374835232600876,476089.52777511586,3375084,36,12.145656008216257,0,0,0
bcecc7ba,Sampath-Amble,4,Technology,Tier2,158,0.6437269288866858,4661022.156604743,0.1487725137617697,0.6758287679314215,1816,3,0.6263539004942115,1412107.9941847064,4852406,48,23.498673388234373,0,2,0
0ab0f596,"Yohannan, Nazareth and Zachariah",4,Technology,Tier1,104,0.9453065048605183,633769.3147311138,0.001067627556140982,0.9003153211105376,2012,38,0.7943449360817041,491084.8576997718,3083867,36,14.27930282163998,1,2,0
6a4fbcb2,Natarajan-Mangal,18,Food,Tier3,99,0.6363719402108858,353796.0025767204,-0.09689622619805272,0.7463515352567174,4201,48,0.6816234357757998,89325.32708753619,3191413,48,23.0788946709297,0,2,1
de870df0,"Soman, Devan and Madan",15,Construction,Tier2,84,0.3097865542876583,1589423.7749591707,0.1157079672346375,0.7983280098443197,474,2,0.9667661295962618,575460.9672413657,758961,60,13.051062313005763,4,2,1
d323133d,Chatterjee-Patla,19,Manufacturing,Tier3,185,0.6071857166588916,726115.2449632986,0.24531163253588806,0.5404840527648114,1329,25,0.660509314443798,990884.5886963509,1203732,36,17.9425377083273,1,2,0
7dac20e1,Khosla-Srivastava,13,Technology,Tier1,73,0.8744537260345675,2653049.214729925,0.5653122662134649,0.3241275296792665,3282,40,0.519478552118483,1688437.669991633,196838,60,16.52233291736517,2,1,0
4f328d3c,Raman LLC,19,Retail,Tier1,145,0.8460426462527177,2618957.2049402297,0.43306448988809765,0.6599632070901957,1629,64,0.7216857036454049,1022624.4137713906,3701473,48,23.878457431025954,1,2,0
7eac87ba,Date-Bora,17,Technology,Tier1,59,0.6593730514697267,2896483.473897553,0.31714988308381076,0.6907737879434233,1240,15,0.6705337690569202,366509.6991204533,2469588,12,14.829511944779213,4,1,0
9b1c28f2,Lall-Balakrishnan,6,Food,Tier3,31,0.4748383090015207,3738878.01011381,0.07896691167914638,0.6578221745246062,123,57,0.8722830031210178,1985604.2822894482,440370,24,11.279005283919957,1,2,1
884ff378,Sidhu-Wali,16,Construction,Tier3,64,0.6255620640401816,4858082.016050983,-0.00785588033564577,0.9020381510473884,1888,34,0.9610727383236894,547445.4052814422,104799,48,21.41473737805252,1,1,1
fb137f53,Pillai-Puri,12,Technology,Tier1,48,0.6945915535927341,4397380.5226237755,-0.3674703454140028,0.3804611299381008,2009,82,0.9017771368219044,1970736.5029457887,4704952,48,9.151684508888746,1,0,1
aebb2838,Viswanathan Inc,19,Food,Tier1,23,0.9999100067918936,635917.8358991289,-0.040903096940951844,0.08569178506020514,792,15,0.6334238349555653,1873306.0162013657,2902425,24,22.216818447051054,3,2,0
525ecc73,"Saxena, Pandey and Pandit",5,Services,Tier3,198,0.7509246631185641,1725642.7594147534,0.4483771386726165,0.8675999174816684,2480,32,0.5296696733748159,1089458.60219488,4945600,24,10.214137147985998,3,1,0
823f921a,"Ganguly, Lall and Natarajan",17,Construction,Tier1,158,0.7859854510438293,1316323.9739878073,-0.015975418023710053,0.19444920696867318,2772,30,0.9486933622083564,193006.53445700897,856399,60,17.3661927885354,4,0,1
4dc270f8,Kalla-Dave,1,Food,Tier1,55,0.6440179004976363,925245.9210099743,0.06158499906214643,0.6775865054486893,1432,21,0.6315637908623009,1393875.4747944053,1201350,48,19.557937424685516,0,2,0
6854f39e,Pillay Group,10,Technology,Tier1,7,0.5481426855477709,2746388.1394461333,-0.12816557597509526,0.835883995795416,247,60,0.8621239740692261,1692978.1464821403,3542041,48,13.713011779214542,1,1,1
6260e4e4,Baria-Bhalla,15,Services,Tier1,112,0.8690670885530443,2788658.7900620163,-0.12586724118663328,0.32912725821317157,4043,83,0.9937164047277344,896149.1883622232,3210255,36,21.59349231856293,1,0,0
e9fdb671,Aurora-Shan,11,Food,Tier1,106,0.6464526270374653,1174861.8980459035,-0.3381282391082516,0.7973737167694338,4727,63,0.7464656089091657,485690.5140983231,303987,24,17.702427025632808,3,1,1
26c0148c,Parikh-Master,13,Food,Tier1,98,0.9962830909751674,3573891.3890180932,0.21380392561980077,0.3488523136442997,3918,69,0.6879282810213314,1607620.087778187,2343435,12,14.62491630076895,2,2,0
edc99d3a,Cheema Group,5,Technology,Tier2,12,0.6199844019876308,3677925.780889051,0.04806940304534635,0.7648321354126247,20,34,0.8199224694887293,1094704.8730950982,3089680,48,13.543134716905033,3,0,1
c1fa77c1,"Bala, Nigam and Sethi",1,Construction,Tier3,60,0.34760019855330415,153850.9744279699,0.2059608074907946,0.11284687667635315,4616,38,0.5163585884743845,403283.709582801,1224500,36,10.236127663512665,0,0,0
6ff64409,Gade Ltd,12,Services,Tier2,52,0.7778046959630579,2009000.633425467,0.14688690002885274,0.6397186988038349,2787,2,0.6929438432791901,1899581.8955252797,1066007,12,18.425635194893445,1,0,0
